sep=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
east-side-international;East Side International;publish;A short description of the initiative by its initiators will appear here shortly.;;83;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;602 MOULTON AVE. LOS ANGELES, CA 90031;34.0655341;-118.2186635;;;;info@eastsideinternational.com;1;1;eastsideinternational.tumblr.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
356-mission;356 Mission;publish;A short description of the initiative by its initiators will appear here shortly.;;84;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;356 S. MISSION RD. LOS ANGELES, CA 90033;34.04298;-118.227011;;;;info@356mission.com;1;1;356mission.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-wulf;The Wulf;publish;A short description of the initiative by its initiators will appear here shortly.;;85;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;1026 S. SANTA FE AVE. #203 LOS ANGELES, CA 90021;34.0307669;-118.2297375;;;;info@thewulf.org;1;1;thewulf.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
elephant;Elephant;publish;A short description of the initiative by its initiators will appear here shortly.;;86;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;3325 Division st., Los Angeles, CA 90065;34.1050047;-118.2301368;;;;elephantartspace@gmail.com;1;1;http://elephantartspace.blogspot.co.il/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
human-resources;Human Resources;publish;A short description of the initiative by its initiators will appear here shortly.;;87;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;410 Cottage Home Street, Los Angeles CA 90012;34.0675114;-118.2356762;;;;info@humanresourcesla.com;1;1;http://humanresourcesla.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
beta-level;Beta Level;publish;A short description of the initiative by its initiators will appear here shortly.;;88;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;963 N. Hill Street Los Angeles;34.06622;-118.238042;;;;janitor@betalevel.com;1;1;http://betalevel.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
actual-size;Actual Size;publish;A short description of the initiative by its initiators will appear here shortly.;;89;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;741 NEW HIGH ST. LOS ANGELES, CA 90012;34.0613123;-118.2381355;;;;info@actualsizela.com;1;1;actualsizela.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
post;Post;publish;A short description of the initiative by its initiators will appear here shortly.;;90;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;1904 E. 7TH PL. LOS ANGELES, CA 90021;34.0375912;-118.2427698;;;;new@post-la.com;1;1;postlosangeles.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
tiger-strikes-asteroid;Tiger Strikes Asteroid;publish;A short description of the initiative by its initiators will appear here shortly.;;91;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;440 S. BROADWAY LOS ANGELES, CA 90013;34.0483265;-118.2499668;;;;losangeles@tigerstrikesasteroid.com;1;1;losangeles.tigerstrikesasteroid.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
clockshop;Clockshop;publish;A short description of the initiative by its initiators will appear here shortly.;;92;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;2806 Clearwater St. Los Angeles, CA 90039;34.1072421;-118.2531155;;;;info@clockshop.org;1;1;https://clockshop.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
monte-vista;Monte Vista;publish;A short description of the initiative by its initiators will appear here shortly.;;93;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;1206 Maple Avenue, 5th floor, #523, Los Angeles, CA 90015;34.03523;-118.256257;;;;infomvpmail@gmail.com;1;1;http://www.montevistaprojects.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
thank-you-for-coming;Thank You For Coming;publish;A short description of the initiative by its initiators will appear here shortly.;;94;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;3416 GLENDALE BLVD. LOS ANGELES, CA 90039;34.1204859;-118.2575595;;;;hello@thankyouforcoming.la;1;1;thankyouforcoming.la;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
artists-curated-projects;Artists Curated Projects;publish;A short description of the initiative by its initiators will appear here shortly.;;95;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;5152 LA VISTA CT. LOS ANGELES, CA 90004;34.0676042;-118.2587912;;;;EVEMFOWLER@sbcglobal.net;1;1;artistcuratedprojects.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
machine-project;Machine Project;publish;A short description of the initiative by its initiators will appear here shortly.;;96;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;1200 D NORTH ALVARADO Los Angeles CA 90026;34.078137;-118.262864;;;;machine@machineproject.com;1;1;http://machineproject.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
matterials-applications;Matterials Applications;publish;A short description of the initiative by its initiators will appear here shortly.;;97;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;1619 Silverlake Blvd. Los Angeles CA, 90026;34.0886118;-118.2694128;;;;contact@emanate.org;1;1;http://www.materialsandapplications.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
les-figues;Les Figues;publish;A short description of the initiative by its initiators will appear here shortly.;;98;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;Post Office Box 7736, Los Angeles, CA 90007;34.0161013;-118.2774549;;;;info@lesfigues.com;1;1;http://lesfigues.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
park-view;Park View;publish;A short description of the initiative by its initiators will appear here shortly.;;99;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;836 S. PARK VIEW ST. UNIT 8 LOS ANGELES, CA 90057;34.05518;-118.281341;;;;paul@parkviewparkview.com;1;1;parkviewparkview.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
vacancy;Vacancy;publish;A short description of the initiative by its initiators will appear here shortly.;;100;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;2524 1/2 JAMES M WOOD BLVD. LOS ANGELES CA 90006;34.055509;-118.283966;;;;info@vacancyla.com;1;1;vacancyla.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-pit;The Pit;publish;A short description of the initiative by its initiators will appear here shortly.;;101;;;;;ARA_Default_Banner_Thumb_Image-1;;glendale-ca;;0;;;918 RUBERTA AVE. GLENDALE, CA 91201;34.1664002;-118.2893886;;;;info@the-pit.la;1;1;the-pit.la;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
common-wealth-council;Common Wealth Council;publish;A short description of the initiative by its initiators will appear here shortly.;;102;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;3006 w 7th st.#220 Los Angeles CA 90005;34.0595367;-118.289449;;;;we@commonwealthandcouncil.com;1;1;http://www.commonwealthandcouncil.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
angel-gate-art;Angel Gate Art;publish;A short description of the initiative by its initiators will appear here shortly.;;103;;;;;ARA_Default_Banner_Thumb_Image-1;;san-pedro-ca;;0;;;3601 South Gaffey St., San Pedro, California 90731;33.7114884;-118.2945385;;;;info@angelsgateart.org;1;1;http://angelsgateart.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
lace;Lace;publish;A short description of the initiative by its initiators will appear here shortly.;;104;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;6522 Hollywood Blvd., Los Angeles, CA 90028;34.1013404;-118.3319275;;;;info@welcometolace.org;1;1;http://welcometolace.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
land;Land;publish;A short description of the initiative by its initiators will appear here shortly.;;105;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;6775 Santa Monica Blvd., #5, Los AngelEs, CA 90038;34.09071;-118.338114;;;;info@nomadicdivision.org;1;1;http://nomadicdivision.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
