sep=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
the-horned-dorset-colony;The Horned Dorset Colony;publish;A short description of the initiative by its initiators will appear here shortly.;;581;;;;;ARA_Default_Banner_Thumb_Image-1;;leonardsville-ny;;0;;;2000 ROUTE 8, LEONARDSVILLE, NY 13364;42.8091408;-75.2524594;;;;hdcolony@gmail.com;1;1;horneddorsetcolony.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
gallery-101;Gallery 101;publish;A short description of the initiative by its initiators will appear here shortly.;;582;;;;;ARA_Default_Banner_Thumb_Image-1;;ottowa;;0;;;51 B Young Street, Ottawa, Ontario K1S 3H6;45.4020015;-75.7130161;;;;office@g101.ca;1;1;http://www.g101.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
daimon;Daimon;publish;A short description of the initiative by its initiators will appear here shortly.;;583;;;;;ARA_Default_Banner_Thumb_Image-1;;gatineau;;0;;;78 Hanson streeet, Gatineau (Quebec);45.4285583;-75.7280754;;;;info@daimon.qc.ca;1;1;http://daimon.qc.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
axeneo7;Axeneo7;publish;A short description of the initiative by its initiators will appear here shortly.;;584;;;;;ARA_Default_Banner_Thumb_Image-1;;gatineau;;0;;;80, Hanson st, Gatineau;45.4286851;-75.7281733;;;;axeneo7@axeneo7.qc.ca;1;1;http://www.axeneo7.qc.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
art-mission;Art Mission;publish;A short description of the initiative by its initiators will appear here shortly.;;585;;;;;ARA_Default_Banner_Thumb_Image-1;;bingamton-ny;;0;;;61 Prospect Ave, Binghamton, NY 13901;42.1036227;-75.9106325;;;;artmission@artmission.org;1;1;http://artmission.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
light-work;Light Work;publish;A short description of the initiative by its initiators will appear here shortly.;;586;;;;;ARA_Default_Banner_Thumb_Image-1;;syracuse-ny;;0;;;316 WAVERLY AVE. SYRACUSE, NY 13244;43.0402794;-76.1306582;;;;info@lightwork.org;1;1;lightwork.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
signal-culture;Signal Culture;publish;A short description of the initiative by its initiators will appear here shortly.;;587;;;;;ARA_Default_Banner_Thumb_Image-1;;oswego-ny;;0;;;68 NORTH AVENUE, OSWEGO, NY 13827;42.104344;-76.262537;;;;info@signalculture.org;1;1;signalculture.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
modern-fuel;Modern Fuel;publish;A short description of the initiative by its initiators will appear here shortly.;;588;;;;;ARA_Default_Banner_Thumb_Image-1;;kingston;;0;;;Suite 305, 370 King Street W.Kingston, Ontario;44.2207467;-76.5059297;;;;info@modernfuel.org;1;1;http://www.modernfuel.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
creative-alliance;Creative Alliance;publish;A short description of the initiative by its initiators will appear here shortly.;;589;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;3134 EASTERN AVE. BALTIMORE, MD 21224;39.2867358;-76.5717826;;;;info@creativealliance.org;1;1;creativealliance.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
labbodies;Labbodies;publish;A short description of the initiative by its initiators will appear here shortly.;;590;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;VARIOUS SITES,BALTIMORE, MD;39.3072137;-76.6118892;;;;labbodies@gmail.com;1;1;labbodies.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
terrault-contemporary;Terrault Contemporary;publish;A short description of the initiative by its initiators will appear here shortly.;;591;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;1515 GUILFORD AVE. BALTIMORE, MD 21202;39.3072536;-76.6121374;;;;info@terraultcontemporary.com;1;1;terraultcontemporary.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-bell-foundry;The Bell Foundry;publish;A short description of the initiative by its initiators will appear here shortly.;;592;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;1539 N. CALVERT ST. BALTIMORE, MD 21202;39.307639;-76.613296;;;;davidiskrasner@gmail.com;1;1;bellfoundrybaltimore.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
guest-spot-the-reinstitute;Guest Spot @ The Reinstitute;publish;A short description of the initiative by its initiators will appear here shortly.;;593;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;1715 N. CALVERT ST. BALTIMORE, MD 21202;39.3093318;-76.6134321;;;;rodmalin@guestspot.org;1;1;guestspot.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
xol;Xol;publish;A short description of the initiative by its initiators will appear here shortly.;;594;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;830 PARK AVE. BALTIMORE, MD 21201;39.299749;-76.618662;;;;info@xolgallery.com;1;1;xolgallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
maryland-art-place;Maryland Art Place;publish;A short description of the initiative by its initiators will appear here shortly.;;595;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;218 W. SARATOGA ST. BALTIMORE, MD 21201;39.2931555;-76.6188152;;;;map@mdartplace.org;1;1;mdartplace.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
nudashank;Nudashank;publish;A short description of the initiative by its initiators will appear here shortly.;;596;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;405 W. FRANKLIN ST. 3RD FLOOR, BALTIMORE, MD 21201;39.2946019;-76.6215504;;;;nudashank@gmail.com;1;1;nudashank.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
gallery-four;Gallery Four;publish;A short description of the initiative by its initiators will appear here shortly.;;597;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;405 W. FRANKLIN ST. 4TH FLOOR, BALTIMORE, MD 21201;39.2946722;-76.6216347;;;;;1;1;galleryfour.net;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-whole-gallery;The Whole Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;598;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;405 FRANKLIN ST. 3RD FLOOR, BALTIMORE, MD 21201;39.2946722;-76.6216348;;;;wholeyrollers@gmail.com;1;1;wholegallery.blogspot.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
rowhouse-project;Rowhouse Project;publish;A short description of the initiative by its initiators will appear here shortly.;;599;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;2640 HUNTINGDON AVE. BALTIMORE, MD 21211;39.319274;-76.621989;;;;info@rowhouseproject.com;1;1;rowhouseproject.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
springsteen-gallery;Springsteen Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;600;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;1511 GUILFORD AVE. #B303, BALTIMORE, MD 21202;39.2949367;-76.6228491;;;;springsteengallery@gmail.com;1;1;springsteengallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
freddy-gallery;Freddy Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;601;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;510 W. FRANKLIN ST. BALTIMORE, MD 21201;39.2948184;-76.623071;;;;info@freddygallery.biz;1;1;freddygallery.biz;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
open-space;Open Space;publish;A short description of the initiative by its initiators will appear here shortly.;;602;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;512 W. FRANKLIN ST. BALTIMORE, MD;39.2950093;-76.6231098;;;;openspacebaltimore@gmail.com;1;1;openspacebaltimore.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
transformer;Transformer;publish;A short description of the initiative by its initiators will appear here shortly.;;603;;;;;ARA_Default_Banner_Thumb_Image-1;;washington-dc;;0;;;1404 P ST. NW, WASHINGTON DC 20005;38.9094759;-77.0323885;;;;info@transformerdc.org;1;1;transformerdc.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
studio-1469;Studio 1469;publish;A short description of the initiative by its initiators will appear here shortly.;;604;;;;;ARA_Default_Banner_Thumb_Image-1;;washington-dc;;0;;;1469 HARVARD ST. REAR NW, WASHINGTON DC 20009;38.9267269;-77.0348679;;;;info@studio1469.com;1;1;studio1469.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
40th-st-artisr-in-residency-program;40Th St Artisr-In-Residency Program;publish;A short description of the initiative by its initiators will appear here shortly.;;605;;;;;ARA_Default_Banner_Thumb_Image-1;;philadelphia-pa;;0;;;4007 & 4013 CHESTNUT ST. PHILADELPHIA, PA 18049;40.5016371;-77.2104082;;;;40th.AIR.app@gmail.com;1;1;40streetair.blogspot.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
raqs-media-collective;Raqs Media Collective;publish;A short description of the initiative by its initiators will appear here shortly.;;606;;;;;ARA_Default_Banner_Thumb_Image-1;;new-delhi;;0;;;208B Peacock Lane, Shahpur Jat, New Delhi 110049;28.5490509;77.2138142;;;;studio@raqsmediacollective.net;1;1;http://www.raqsmediacollective.net/default.aspx;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
khoj;Khoj;publish;A short description of the initiative by its initiators will appear here shortly.;;607;;;;;ARA_Default_Banner_Thumb_Image-1;;new-delhi;;0;;;S-17 Khirkee Extension New Delhi 110017 India;28.5310571;77.2175167;;;;INTERACT@KHOJWORKSHOP.ORG;1;1;http://khojworkshop.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
sediment;Sediment;publish;A short description of the initiative by its initiators will appear here shortly.;;608;;;;;ARA_Default_Banner_Thumb_Image-1;;richmond-va;;0;;;208 E. GRACE ST. RICHMOND, VA 23219;37.5436059;-77.4405843;;;;sedimentarts@gmail.com;1;1;sedimentarts.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
gallery5;Gallery5;publish;A short description of the initiative by its initiators will appear here shortly.;;609;;;;;ARA_Default_Banner_Thumb_Image-1;;richmond-va;;0;;;200 W. MARSHALL ST. RICHMOND, VA 23220;37.54774;-77.442886;;;;booking@gallery5arts.org;1;1;gallery5arts.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
1708-gallery;1708 Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;610;;;;;ARA_Default_Banner_Thumb_Image-1;;richmond-va;;0;;;319 W. BROAD ST. RICHMOND, VA 23220;37.5474257;-77.4452853;;;;info@1708gallery.org;1;1;1708gallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
art-space;Art Space;publish;A short description of the initiative by its initiators will appear here shortly.;;611;;;;;ARA_Default_Banner_Thumb_Image-1;;peterborough;;0;;;3 / 378 Aylmer Street North, Peterborough, Ontario;44.3051916;-78.3229669;;;;gallery@artspace-arc.org;1;1;http://artspace-arc.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-bridge-progressive-arts-initiative-pai;The Bridge Progressive Arts Initiative Pai;publish;A short description of the initiative by its initiators will appear here shortly.;;612;;;;;ARA_Default_Banner_Thumb_Image-1;;charlottesville-va;;0;;;209 MONTICELLO RD. CHARLOTTESVILLE, VA 22902;38.0272305;-78.4767765;;;;info@thebridgepai.org;1;1;thebridgepai.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-garage;The Garage;publish;A short description of the initiative by its initiators will appear here shortly.;;613;;;;;ARA_Default_Banner_Thumb_Image-1;;charlottesville-va;;0;;;250 1ST ST. N. CHARLOTTESVILLE, VA 22902;38.0319754;-78.4810254;;;;samuelpbush@gmail.com;1;1;thegarage-cville.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
second-street-gallery;Second Street Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;614;;;;;ARA_Default_Banner_Thumb_Image-1;;charlottesville-va;;0;;;250 1ST ST. N. CHARLOTTESVILLE, VA 22902;38.0300635;-78.4811883;;;;members@secondstreetgallery.org;1;1;secondstreetgallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
lump;Lump;publish;A short description of the initiative by its initiators will appear here shortly.;;615;;;;;ARA_Default_Banner_Thumb_Image-1;;raleigh-nc;;0;;;505 S. BLOUNT ST. RALEIGH, NC 27601;35.7737509;-78.6366008;;;;lumpgallery@gmail.com;1;1;teamlump.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
visual-art-exchange;Visual Art Exchange;publish;A short description of the initiative by its initiators will appear here shortly.;;616;;;;;ARA_Default_Banner_Thumb_Image-1;;raleigh-nc;;0;;;309 W. MARTIN ST. RALEIGH, NC 27601;35.7769788;-78.6440863;;;;sarah@visualartexchange.org;1;1;visualartexchange.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
cepa-gallery;Cepa Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;617;;;;;ARA_Default_Banner_Thumb_Image-1;;buffalo-ny;;0;;;617 MAIN ST. BUFFALO, NY 14203;42.8906238;-78.872177;;;;sean@cepagallery.org;1;1;cepagallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
hallwalls;Hallwalls;publish;A short description of the initiative by its initiators will appear here shortly.;;618;;;;;ARA_Default_Banner_Thumb_Image-1;;buffalo-ny;;0;;;341 DELAWARE AVE. BUFFALO, NY 14202;42.893589;-78.875184;;;;ed@hallwalls.org;1;1;hallwalls.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
sugar-city;Sugar City;publish;A short description of the initiative by its initiators will appear here shortly.;;619;;;;;ARA_Default_Banner_Thumb_Image-1;;buffalo-ny;;0;;;19 WADSWORTH ST. BUFFALO, NY 14201;42.9001008;-78.8798742;;;;buffalosugarcity@gmail.com;1;1;buffalosugarcity.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
project-grant;Project Grant;publish;A short description of the initiative by its initiators will appear here shortly.;;620;;;;;ARA_Default_Banner_Thumb_Image-1;;buffalo-ny;;0;;;BUFFALO, NY;42.9213986;-78.8899506;;;;projectgrantbuffalo@gmail.com;1;1;tinadillman.com/project-grant;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
niagara-artists-center;Niagara Artists Center;publish;A short description of the initiative by its initiators will appear here shortly.;;621;;;;;ARA_Default_Banner_Thumb_Image-1;;st-catherines;;0;;;354 St . PAUL Street St. CATHARINES, ON L2R 3N2 CANADA;43.1601399;-79.2414883;;;;artists@nac.org;1;1;https://nac.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
vsvsvs;Vsvsvs;publish;A short description of the initiative by its initiators will appear here shortly.;;622;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;25 Polson Street unit 1, Toronto, Ontario;43.6413566;-79.3538513;;;;everyone@vsvsvs.org;1;1;http://vsvsvs.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
gallery-44;Gallery 44;publish;A short description of the initiative by its initiators will appear here shortly.;;623;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;401 Richmond Street West, suite #120, Toronto, Ontario M5V 3A8;43.647952;-79.3944365;;;;info@gallery44.org;1;1;https://www.gallery44.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
open-studio;Open Studio;publish;A short description of the initiative by its initiators will appear here shortly.;;624;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;401 Richmond Street West suit 104 TORONTO Ontario M5V 3A8 CANADA;43.6478334;-79.3946006;;;;office@openstudio.on.ca;1;1;http://openstudio.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
red-head-gallery;Red Head Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;625;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;401 RICHMOND STREET WEST, TORONTO, ONTARIO M5V 3A8;43.6478334;-79.3946006;;;;art@redheadgallery.org;1;1;http://www.redheadgallery.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
yyz-artists;Yyz Artists;publish;A short description of the initiative by its initiators will appear here shortly.;;626;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;140-401 Richmond St. W. Toronto, ON M5V 3A8;43.6478334;-79.3946006;;;;yyz@yyzartistsoutlet.org;1;1;http://www.yyzartistsoutlet.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
whippersnapper;Whippersnapper;publish;A short description of the initiative by its initiators will appear here shortly.;;627;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;594b Dundas Street West Toronto Ontartio M5T 1H5;43.6522967;-79.4009661;;;;general@whippersnapper.ca;1;1;http://www.whippersnapper.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
art-metropole;Art Metropole;publish;A short description of the initiative by its initiators will appear here shortly.;;628;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;1490 Dundas Street West, Toronto;43.6497709;-79.4317745;;;;info@artmetropole.com;1;1;http://artmetropole.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
gallery-1313;Gallery 1313;publish;A short description of the initiative by its initiators will appear here shortly.;;629;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;1313 Queen Street West, Toronto, ON;43.6411114;-79.4332693;;;;director@g1313.org;1;1;http://g1313.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
mercer-union;Mercer Union;publish;A short description of the initiative by its initiators will appear here shortly.;;630;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;1286 Bloor Street West, Toronto, Ontario;43.658649;-79.4419667;;;;office@mercerunion.org;1;1;http://www.mercerunion.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
gallery-tpw;Gallery Tpw;publish;A short description of the initiative by its initiators will appear here shortly.;;631;;;;;ARA_Default_Banner_Thumb_Image-1;;toronto;;0;;;170 St. Helens Ave. Toronto, ON, M6H4A1;43.6539625;-79.4427428;;;;info@gallerytpw.ca;1;1;http://gallerytpw.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
white-water-gallery;White Water Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;632;;;;;ARA_Default_Banner_Thumb_Image-1;;north-bay;;0;;;122 Main Street East, North Bay ON P1B 1A8;46.310137;-79.463385;;;;info@whitewatergallery.com;1;1;http://whitewatergallery.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
elsewhere-museum-606-s;Elsewhere Museum 606 S.;publish;A short description of the initiative by its initiators will appear here shortly.;;633;;;;;ARA_Default_Banner_Thumb_Image-1;;greensboro-nc;;0;;;606 S. ELM ST. GREENSBORO, NC 27406;36.0657165;-79.790804;;;;museum@goelsewhere.org;1;1;goelsewhere.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
hamillton-artists-inc;Hamillton Artists Inc.;publish;A short description of the initiative by its initiators will appear here shortly.;;634;;;;;ARA_Default_Banner_Thumb_Image-1;;hamillton;;0;;;Jackson station 2 King street west Hamilton , on l8p 4w9 p.o box 57125;43.2573383;-79.870065;;;;info@theinc.ca;1;1;http://www.theinc.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-mine-factory;The Mine Factory;publish;A short description of the initiative by its initiators will appear here shortly.;;635;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;201 N. BRADDOCK AVE. PITTSBURGH, PA 15208;40.4485137;-79.894613;;;;info@miatarduccihenry.com;1;1;minefactory.tumblr.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
bunker-projects;Bunker Projects;publish;A short description of the initiative by its initiators will appear here shortly.;;636;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;5106 PENN AVE. PITTSBURGH, PA 15224;40.4648091;-79.9424672;;;;bunkerprojectsinfo@gmail.com;1;1;bunkerprojects.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-irma-freeman-center-for-imagination;The Irma Freeman Center For Imagination;publish;A short description of the initiative by its initiators will appear here shortly.;;637;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;5006 PENN AVE. PITTSBURGH, PA 15224;40.4650041;-79.9437505;;;;sheiladali@irmafreeman.org;1;1;irmafreeman.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
assemble;Assemble;publish;A short description of the initiative by its initiators will appear here shortly.;;638;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;5125 PENN AVE. PITTSBURGH, PA 15224;40.4652973;-79.945936;;;;info@assemblepgh.org;1;1;assemblepgh.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
redux;Redux;publish;A short description of the initiative by its initiators will appear here shortly.;;639;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;136 SAINT PHILIP ST. CHARLESTON, SC 29403;32.8053314;-79.9505217;;;;info@reduxstudios.org;1;1;reduxstudios.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-shop;The Shop;publish;A short description of the initiative by its initiators will appear here shortly.;;640;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;4314 MAIN ST. PITTSBURGH, PA 15224;40.464036;-79.9533139;;;;info@spacepittsburgh.org;1;1;spacepittsburgh.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
neu-kirche-contemporary-art-center;Neu Kirche Contemporary Art Center;publish;A short description of the initiative by its initiators will appear here shortly.;;641;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;1000 MADISON AVE. PITTSBURGH, PA 15212;40.4567161;-79.9975384;;;;info@neukirche.org;1;1;neukirche.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
future-tenant;Future Tenant;publish;A short description of the initiative by its initiators will appear here shortly.;;642;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;819 PENN AVE. PITTSBURGH, PA 15222;40.443854;-79.998719;;;;info@futuretenant.org;1;1;futuretenant.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
wood-street-galleries;Wood Street Galleries;publish;A short description of the initiative by its initiators will appear here shortly.;;643;;;;;ARA_Default_Banner_Thumb_Image-1;;pittsburgh-pa;;0;;;601 WOOD ST. PITTSBURGH, PA 15222;40.4422736;-79.9995527;;;;woodstreetgalleries@pgharts.org;1;1;woodstreetgalleries.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
kunstra;Kunstra;publish;A short description of the initiative by its initiators will appear here shortly.;;644;;;;;ARA_Default_Banner_Thumb_Image-1;;aarau;;0;;;Ochsengässli 7, CH-5000 Aarau ;47.3935581;8.044682;;;;info@kunstraumaarau.ch;1;1;http://www.kunstraumaarau.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
fwd-space;Fwd Space;publish;A short description of the initiative by its initiators will appear here shortly.;;645;;;;;ARA_Default_Banner_Thumb_Image-1;;lenzburg;;0;;;Lenzburg, Switzerland;47.3904443;8.1721545;;;;;1;1;http://www.fwd-forward.net/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
einquartiert;Einquartiert;publish;A short description of the initiative by its initiators will appear here shortly.;;646;;;;;ARA_Default_Banner_Thumb_Image-1;;lucerne;;0;;;Winkelriedstrasse 64;47.045818;8.3075861;;;;einquartiert@gmx.ch;1;1;https://einquartiert.wordpress.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
957-art-magazine;957 Art Magazine;publish;A short description of the initiative by its initiators will appear here shortly.;;647;;;;;ARA_Default_Banner_Thumb_Image-1;;adligenswil;;0;;;Adligenswil, Switzerland;47.071186;8.3647405;;;;957@957.ch;1;1;http://www.957.ch/957_home.html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
kunst-transit;Kunst Transit;publish;A short description of the initiative by its initiators will appear here shortly.;;648;;;;;ARA_Default_Banner_Thumb_Image-1;;karlshuse;;0;;;Karl-Hoffmann-Str.4, D - 76137 Karlsruhe;48.9956813;8.4030645;;;;chrisgeesing@aol.com;1;1;http://www.kunsttransit.de/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
up-state;Up State;publish;A short description of the initiative by its initiators will appear here shortly.;;649;;;;;ARA_Default_Banner_Thumb_Image-1;;zurich;;0;;;Fluelastrasse 54, 8047 Zurich;47.3806899;8.4935874;;;;info@upstate.ch;1;1;http://www.up-state.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
ion;Ion;publish;A short description of the initiative by its initiators will appear here shortly.;;650;;;;;ARA_Default_Banner_Thumb_Image-1;;zurich;;0;;;Badenerstrasse 565, 8048 Zürich, Switzerland;47.3838103;8.4976223;;;;IONRAUM@GMAIL.COM;1;1;http://ionraum.tumblr.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
ausstel-space;Ausstel Space;publish;A short description of the initiative by its initiators will appear here shortly.;;651;;;;;ARA_Default_Banner_Thumb_Image-1;;zurich;;0;;;Stefano-Franscini-Platz 5, 8093 Zurich , Switzerland;47.408558;8.507176;;;;ausstellungen@gta.arch.ethz.ch;1;1;https://ausstellungen.gta.arch.ethz.ch/events/book-for-architects-e/information;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
migrati;Migrati;publish;A short description of the initiative by its initiators will appear here shortly.;;652;;;;;ARA_Default_Banner_Thumb_Image-1;;zurich;;0;;;Turbinenstrasse 54, 8005 Zurich;47.3866702;8.5138567;;;;migrationsmuseumzurich@gmail.com;1;1;http://www.migrationsmuseum.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
corner-college;Corner College;publish;A short description of the initiative by its initiators will appear here shortly.;;653;;;;;ARA_Default_Banner_Thumb_Image-1;;zurich;;0;;;Kochstrasse 1, CH-8004 Zürich ;47.377656;8.5160382;;;;cornercollege@gmail.com;1;1;http://www.corner-college.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
k3-project-space;K3 Project Space;publish;A short description of the initiative by its initiators will appear here shortly.;;654;;;;;ARA_Default_Banner_Thumb_Image-1;;zurich;;0;;;Breitensteinstrasse 49a, CH 8037 Zürich ;47.3935811;8.5187593;;;;goodwinclare@bluewin.ch;1;1;http://k3zh.ch/home/start.asp;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
station-21;Station 21;publish;A short description of the initiative by its initiators will appear here shortly.;;655;;;;;ARA_Default_Banner_Thumb_Image-1;;zurich;;0;;;Stationstrasse 21, 8003 Zurich;47.3723109;8.5191014;;;;info@station21.ch;1;1;http://www.station21.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
stark-art;Stark Art;publish;A short description of the initiative by its initiators will appear here shortly.;;656;;;;;ARA_Default_Banner_Thumb_Image-1;;zurich;;0;;;Brauerstrasse 126 , 8004 Zurich;47.380225;8.522758;;;;info@starkart.org;1;1;http://starkart.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
